"sample","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15"
"K07693..desR..two.component.system..NarL.family..response.regulator.DesR","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"K07699..spo0A..two.component.system..response.regulator..stage.0.sporulation.protein.A","0","2","0","1","0","1","1","0","0","0","0","1","1","0","0"
"K07704..lytS..two.component.system..LytTR.family..sensor.histidine.kinase.LytS..EC.2.7.13.3.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07705..lytT..lytR..two.component.system..LytTR.family..response.regulator.LytT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07706..agrC..blpH..fsrC..two.component.system..LytTR.family..sensor.histidine.kinase.AgrC..EC.2.7.13.3.","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07707..agrA..blpR..fsrA..two.component.system..LytTR.family..response.regulator.AgrA","1","1","0","1","2","0","0","0","0","0","0","0","0","0","0"
"K07708..glnL..ntrB..two.component.system..NtrC.family..nitrogen.regulation.sensor.histidine.kinase.GlnL..EC.2.7.13.3.","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"K07712..glnG..ntrC..two.component.system..NtrC.family..nitrogen.regulation.response.regulator.GlnG","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07713..zraR..hydG..two.component.system..NtrC.family..response.regulator.HydG","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07714..atoC..two.component.system..NtrC.family..response.regulator.AtoC","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0"
"K07715..glrR..qseF..two.component.system..NtrC.family..response.regulator.GlrR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07716..pleC..two.component.system..cell.cycle.sensor.histidine.kinase.PleC..EC.2.7.13.3.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07718..yesM..two.component.system..sensor.histidine.kinase.YesM..EC.2.7.13.3.","7","3","0","1","4","0","0","0","0","0","0","0","1","0","0"
"K07720..yesN..two.component.system..response.regulator.YesN","1","0","0","1","3","0","0","0","0","0","0","0","0","0","1"
"K07722..nikR..CopG.family.transcriptional.regulator..nickel.responsive.regulator","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07727..K07727..putative.transcriptional.regulator","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07729..K07729..putative.transcriptional.regulator","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"K07734..paiB..transcriptional.regulator","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07735..algH..putative.transcriptional.regulator","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07738..nrdR..transcriptional.repressor.NrdR","0","1","0","0","2","0","0","0","0","0","0","0","0","0","1"
"K07739..ELP3..KAT9..elongator.complex.protein.3..EC.2.3.1.48."," 7","12","10"," 4"," 9"," 8"," 8"," 7","15"," 8","14","12","10","15","11"
"K07741..antB..anti.repressor.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07742..ylxR..uncharacterized.protein","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"K07748..NSDHL..ERG26..sterol.4alpha.carboxylate.3.dehydrogenase..decarboxylating...EC.1.1.1.170.","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0"
"K07749..frc..formyl.CoA.transferase..EC.2.8.3.16.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07750..MESO1..ERG25..methylsterol.monooxygenase..EC.1.14.18.9.","0","0","0","1","1","0","1","1","0","0","0","0","0","1","0"
"K07752..CPD..carboxypeptidase.D..EC.3.4.17.22.","0","0","1","1","0","1","1","1","0","0","0","0","0","0","1"
"K07755..AS3MT..arsenite.methyltransferase..EC.2.1.1.137.","2","1","0","1","1","0","0","0","1","2","3","1","1","3","1"
"K07756..IP6K..IHPK..inositol.hexakisphosphate.5.kinase..EC.2.7.4.21.","0","0","1","0","1","0","0","1","1","0","0","0","0","0","2"
"K07757..ybiV..sugar.phosphatase..EC.3.1.3.23.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07767..KATNA1..katanin.p60.ATPase.containing.subunit.A1..EC.5.6.1.1.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07768..senX3..two.component.system..OmpR.family..sensor.histidine.kinase.SenX3..EC.2.7.13.3.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07774..tctD..two.component.system..OmpR.family..response.regulator.TctD","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07775..resD..two.component.system..OmpR.family..response.regulator.ResD","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07776..regX3..two.component.system..OmpR.family..response.regulator.RegX3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07778..desK..two.component.system..NarL.family..sensor.histidine.kinase.DesK..EC.2.7.13.3.","0","1","0","0","2","0","0","0","1","0","0","0","0","0","0"
"K07787..cusA..silA..copper.silver.efflux.system.protein","0","0","2","0","1","1","0","0","0","0","2","0","0","0","1"
"K07788..mdtB..multidrug.efflux.pump","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07791..dcuA..anaerobic.C4.dicarboxylate.transporter.DcuA","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"K07792..dcuB..anaerobic.C4.dicarboxylate.transporter.DcuB","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07793..tctA..putative.tricarboxylic.transport.membrane.protein","1","0","0","0","1","2","1","2","3","2","1","1","2","1","0"
"K07794..tctB..putative.tricarboxylic.transport.membrane.protein","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"K07795..tctC..putative.tricarboxylic.transport.membrane.protein","3","2","1","0","0","0","1","0","0","1","1","0","0","0","0"
"K07798..cusB..silB..membrane.fusion.protein..copper.silver.efflux.system","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"K07799..mdtA..membrane.fusion.protein..multidrug.efflux.system","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0"
"K07806..arnB..pmrH..UDP.4.amino.4.deoxy.L.arabinose.oxoglutarate.aminotransferase..EC.2.6.1.87.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07812..torZ..trimethylamine.N.oxide.reductase..cytochrome.c...EC.1.7.2.3.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07814..K07814..putative.two.component.system.response.regulator","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07816..E2.7.6.5X..putative.GTP.pyrophosphokinase..EC.2.7.6.5.","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"K07827..KRAS..KRAS2..GTPase.KRas"," 3"," 3"," 6"," 2"," 4"," 4"," 1"," 1","11"," 5"," 4"," 2"," 0"," 3"," 5"
"K07836..RAP1B..Ras.related.protein.Rap.1B","4","3","2","0","2","2","4","9","1","3","4","3","3","3","7"
"K07862..sstT..serine.threonine.transporter","0","3","0","3","6","0","0","0","0","0","1","0","0","0","1"
"K07870..RHOT1..ARHT1..mitochondrial.Rho.GTPase.1..EC.3.6.5...","1","1","1","1","0","1","5","3","2","2","0","2","1","1","0"
"K07874..RAB1A..Ras.related.protein.Rab.1A","0","6","0","2","1","3","6","4","6","6","4","2","1","8","3"
"K07877..RAB2A..Ras.related.protein.Rab.2A","0","1","0","1","1","1","0","1","2","1","1","1","0","1","0"
"K07880..RAB4B..Ras.related.protein.Rab.4B","1","0","1","1","0","1","0","0","0","4","1","2","0","2","1"
"K07889..RAB5C..Ras.related.protein.Rab.5C","3","3","2","2","5","6","0","3","5","4","3","3","6","1","0"
"K07893..RAB6A..Ras.related.protein.Rab.6A","3","3","5","1","2","3","2","4","4","4","2","1","5","4","1"
"K07897..RAB7A..Ras.related.protein.Rab.7A","1","7","4","7","4","4","5","2","6","4","3","1","5","4","3"
"K07901..RAB8A..MEL..Ras.related.protein.Rab.8A"," 7"," 6"," 1"," 4"," 4"," 6"," 8"," 3"," 4","11"," 6"," 8"," 3"," 1","11"
"K07904..RAB11A..Ras.related.protein.Rab.11A","4","1","7","6","2","4","2","1","3","1","6","5","5","3","0"
"K07905..RAB11B..Ras.related.protein.Rab.11B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07910..RAB18..Ras.related.protein.Rab.18","1","1","0","0","0","0","0","0","1","0","1","0","0","2","0"
"K07936..RAN..GTP.binding.nuclear.protein.Ran","18","26","13","17","18","19","16","24","21","16","19","18","12","25","10"
"K07937..ARF1_2..ADP.ribosylation.factor.1.2","13","15","10","14"," 9"," 8","11"," 9","10","15"," 8","10"," 9","14","14"
"K07941..ARF6..ADP.ribosylation.factor.6","4","2","0","0","0","0","0","1","2","5","1","0","0","1","1"
"K07942..ARL1..ADP.ribosylation.factor.like.protein.1","1","1","2","0","1","3","1","5","4","1","6","1","1","3","1"
"K07943..ARL2..ADP.ribosylation.factor.like.protein.2","2","2","5","0","1","3","7","1","2","1","1","2","0","4","4"
"K07953..SAR1..GTP.binding.protein.SAR1..EC.3.6.5...","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"K07955..ARL8..ADP.ribosylation.factor.like.protein.8","2","3","2","0","2","0","2","0","2","2","2","3","0","3","2"
"K07975..K07975..Rho.family..other","3","0","0","0","4","0","0","1","0","1","1","0","0","1","0"
"K07976..RAB..Rab.family..other","0","0","0","0","0","1","1","1","0","0","0","1","0","2","0"
"K07977..","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"K07979..ytrA..GntR.family.transcriptional.regulator","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0"
"K07991..flaK..archaeal.preflagellin.peptidase.FlaK..EC.3.4.23.52.","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"K08008..NOX1..MOX1..NADPH.oxidase.1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"K08054..CANX..calnexin","0","0","0","1","2","1","2","1","0","1","2","1","2","1","0"
"K08064..NFYA..HAP2..nuclear.transcription.factor.Y..alpha","0","0","0","0","2","0","1","0","0","1","0","1","1","1","0"
"K08065..NFYB..HAP3..nuclear.transcription.Y.subunit.beta","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0"
"K08066..NFYC..HAP5..nuclear.transcription.factor.Y..gamma","0","0","1","0","0","0","1","0","0","2","1","0","0","0","0"
"K08068..siaA..neuC1..UDP.N.acetylglucosamine.2.epimerase..hydrolysing...EC.3.2.1.183.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K08073..PNKP..bifunctional.polynucleotide.phosphatase.kinase..EC.3.1.3.32.2.7.1.78.","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1"
"K08075..E3.1.3.32..polynucleotide.3..phosphatase..EC.3.1.3.32.","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"K08082..algZ..two.component.system..LytTR.family..sensor.histidine.kinase.AlgZ..EC.2.7.13.3.","0","0","0","1","0","0","1","0","0","0","0","0","2","0","1"
"K08083..algR..two.component.system..LytTR.family..response.regulator.AlgR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K08084..fimT..type.IV.fimbrial.biogenesis.protein.FimT","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"K08087..fimW..fimbrial.protein.FimW","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K08098..PIGZ..SMP3..GPI.mannosyltransferase.4..EC.2.4.1...","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K08100..E1.3.3.5..bilirubin.oxidase..EC.1.3.3.5.","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0"
"K08138..xylE..MFS.transporter..SP.family..xylose.H..symportor","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"K08139..HXT..MFS.transporter..SP.family..sugar.H..symporter","1","2","2","0","0","1","0","1","1","2","0","0","1","0","1"
"K08141..MAL..MFS.transporter..SP.family..general.alpha.glucoside.H..symporter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K08150..SLC2A13..ITR..MFS.transporter..SP.family..solute.carrier.family.2..myo.inositol.transporter...member.13","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0"
"K08151..tetA..MFS.transporter..DHA1.family..tetracycline.resistance.protein","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"K08157..TPO1..MFS.transporter..DHA1.family..multidrug.resistance.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K08161..mdtG..MFS.transporter..DHA1.family..multidrug.resistance.protein","2","3","1","1","4","0","0","0","0","0","0","0","1","0","0"
"K08162..mdtH..MFS.transporter..DHA1.family..multidrug.resistance.protein","1","2","1","1","1","0","2","0","2","0","2","0","0","0","3"
"K08166..mmr..MFS.transporter..DHA2.family..methylenomycin.A.resistance.protein","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"K08167..smvA..qacA..lfrA..MFS.transporter..DHA2.family..multidrug.resistance.protein","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"K08168..tetB..MFS.transporter..DHA2.family..metal.tetracycline.proton.antiporter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K08169..yebQ..MFS.transporter..DHA2.family..multidrug.resistance.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K08172..shiA..MFS.transporter..MHS.family..shikimate.and.dehydroshikimate.transport.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K08176..PHO84..MFS.transporter..PHS.family..inorganic.phosphate.transporter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K08177..oxlT..MFS.transporter..OFA.family..oxalate.formate.antiporter","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"K08178..JEN..MFS.transporter..SHS.family..lactate.transporter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K08191..exuT..MFS.transporter..ACS.family..hexuronate.transporter","1","3","0","0","0","1","1","1","5","1","1","2","0","2","2"
"K08192..DAL..MFS.transporter..ACS.family..allantoate.permease","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"K08194..dgoT..MFS.transporter..ACS.family..D.galactonate.transporter","1","5","0","0","2","0","0","0","0","0","0","0","0","0","0"
"K08196..mucK..MFS.transporter..AAHS.family..cis.cis.muconate.transporter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K08217..mef..MFS.transporter..DHA3.family..macrolide.efflux.protein","0","4","1","1","3","0","0","0","1","0","1","0","0","0","0"
"K08218..ampG..MFS.transporter..PAT.family..beta.lactamase.induction.signal.transducer.AmpG"," 4","14"," 0"," 8","18"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"
"K08221..yitG..ymfD..yfmO..MFS.transporter..ACDE.family..multidrug.resistance.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"K08223..fsr..MFS.transporter..FSR.family..fosmidomycin.resistance.protein","4","7","1","2","6","0","0","0","0","1","0","0","0","1","0"
"K08224..ynfM..MFS.transporter..YNFM.family..putative.membrane.transport.protein","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1"
"K08226..pucC..MFS.transporter..BCD.family..chlorophyll.transporter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K08227..lplT..MFS.transporter..LPLT.family..lysophospholipid.transporter","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"K08234..yaeR..glyoxylase.I.family.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K08256..pimA..phosphatidyl.myo.inositol.alpha.mannosyltransferase..EC.2.4.1.345.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K08257..E3.2.1.101..mannan.endo.1.6.alpha.mannosidase..EC.3.2.1.101.","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"K08259..lytM..lysostaphin..EC.3.4.24.75.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K08266..MLST8..GBL..target.of.rapamycin.complex.subunit.LST8","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"K08267..RICTOR..rapamycin.insensitive.companion.of.mTOR","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"K08269..ULK2..ATG1..serine.threonine.protein.kinase.ULK2..EC.2.7.11.1.","1","1","2","0","1","1","1","0","2","0","0","0","1","1","0"
"K08272..CAB39..MO25..calcium.binding.protein.39","2","2","1","0","0","2","1","2","1","2","4","0","1","0","0"
"K08281..pncA..nicotinamidase.pyrazinamidase..EC.3.5.1.19.3.5.1...","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0"
"K08282..E2.7.11.1..non.specific.serine.threonine.protein.kinase..EC.2.7.11.1.","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"K08286..E2.7.11....protein.serine.threonine.kinase..EC.2.7.11..."," 8"," 1"," 5"," 7","14"," 2"," 8"," 2"," 8"," 6"," 5"," 7"," 7"," 9"," 3"
"K08287..E2.7.12.1..dual.specificity.kinase..EC.2.7.12.1.","0","0","3","1","1","2","0","1","1","1","0","1","4","0","1"
"K08288..PRKCSH..protein.kinase.C.substrate.80K.H","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K08289..purT..phosphoribosylglycinamide.formyltransferase.2..EC.2.1.2.2.","1","6","1","2","5","0","0","0","0","0","0","0","0","0","0"
"K08293..SMK1..sporulation.specific.mitogen.activated.protein.kinase.SMK1..EC.2.7.11.24.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K08294..MKK1_2..mitogen.activated.protein.kinase.kinase..EC.2.7.12.2.","0","0","4","0","2","2","3","1","2","2","5","0","0","2","1"
"K08295..abmG..2.aminobenzoate.CoA.ligase..EC.6.2.1.32.","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"K08296..sixA..phosphohistidine.phosphatase..EC.3.1.3...","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1"
"K08297..caiA..crotonobetainyl.CoA.dehydrogenase..EC.1.3.8.13.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K08300..rne..ribonuclease.E..EC.3.1.26.12.","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"K08301..rng..cafA..ribonuclease.G..EC.3.1.26...","6","0","0","2","7","0","0","0","0","0","0","0","1","0","0"
"K08303..K08303..putative.protease..EC.3.4....."," 6","18"," 4"," 6","16"," 0"," 1"," 1"," 4"," 2"," 2"," 0"," 0"," 0"," 0"
"K08304..mltA..membrane.bound.lytic.murein.transglycosylase.A..EC.4.2.2...","1","2","1","0","1","1","2","0","0","0","0","1","1","0","2"
"K08305..mltB..membrane.bound.lytic.murein.transglycosylase.B..EC.4.2.2...","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"K08307..mltD..dniR..membrane.bound.lytic.murein.transglycosylase.D..EC.4.2.2...","1","3","0","1","5","0","0","0","0","0","0","1","1","0","0"
"K08309..slt..soluble.lytic.murein.transglycosylase..EC.4.2.2...","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K08316..rsmD..16S.rRNA..guanine966.N2..methyltransferase..EC.2.1.1.171.","1","5","0","0","0","0","0","0","0","0","0","0","1","0","0"
"K08317..hcxA..hydroxycarboxylate.dehydrogenase.A..EC.1.1.1...","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K08322..rspB..L.gulonate.5.dehydrogenase..EC.1.1.1.380.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K08325..yqhD..NADP.dependent.alcohol.dehydrogenase..EC.1.1.....","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"K08333..PIK3R4..VPS15..phosphoinositide.3.kinase..regulatory.subunit.4..EC.2.7.11.1.","7","5","1","7","2","1","2","5","6","0","4","5","3","3","5"
"K08334..BECN..VPS30..ATG6..beclin","0","0","0","0","0","0","2","0","0","0","0","1","0","1","1"
"K08337..ATG7..ubiquitin.like.modifier.activating.enzyme.ATG7","4","7","2","2","1","2","4","2","4","7","0","0","3","0","3"
"K08341..GABARAP..ATG8..LC3..GABA.A..receptor.associated.protein","0","0","0","1","1","0","0","0","0","0","0","1","0","1","0"
"K08343..ATG3..ubiquitin.like.conjugating.enzyme.ATG3","1","1","2","0","0","1","2","0","0","3","0","0","0","0","0"
"K08351..bisC..biotin.methionine.sulfoxide.reductase..EC.1.......","0","0","0","0","2","1","0","0","0","0","1","0","0","0","0"
"K08355..aoxA..arsenite.oxidase.small.subunit..EC.1.20.2.1.1.20.9.1.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K08363..merT..mercuric.ion.transport.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K08364..merP..periplasmic.mercuric.ion.binding.protein","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K08365..merR..MerR.family.transcriptional.regulator..mercuric.resistance.operon.regulatory.protein","0","2","0","1","1","0","0","0","0","0","0","0","0","0","0"
"K08368..yaaU..MFS.transporter..putative.metabolite.transport.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K08369..ydjE..MFS.transporter..putative.metabolite.H..symporter","1","1","0","0","0","0","0","0","0","1","0","1","0","1","0"
"K08372..pepD..putative.serine.protease.PepD..EC.3.4.21...","2","2","0","0","1","0","0","0","1","0","0","0","1","0","1"
"K08384..spoVD..stage.V.sporulation.protein.D..sporulation.specific.penicillin.binding.protein.","1","3","0","0","2","0","0","0","0","0","0","0","0","0","0"
"K08479..sasA..two.component.system..OmpR.family..clock.associated.histidine.kinase.SasA..EC.2.7.13.3.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K08481..kaiB..circadian.clock.protein.KaiB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"K08483..ptsI..phosphoenolpyruvate.protein.phosphotransferase..PTS.system.enzyme.I...EC.2.7.3.9.","4","1","0","1","6","0","0","0","0","0","0","0","0","0","0"
"K08484..ptsP..phosphotransferase.system..enzyme.I..PtsP..EC.2.7.3.9.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K08489..STX16..syntaxin.16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K08501..STX8..syntaxin.8","0","1","1","1","0","0","1","0","0","0","1","0","0","0","0"
"K08513..VAMP4..vesicle.associated.membrane.protein.4","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1"
"K08517..SEC22..vesicle.transport.protein.SEC22","0","0","0","0","0","1","0","1","0","0","0","0","1","2","0"
"K08576..CAPN7..calpain.7..EC.3.4.22...","1","1","0","0","0","0","0","0","0","0","0","0","1","1","1"
"K08591..plsY..acyl.phosphate.glycerol.3.phosphate.acyltransferase..EC.2.3.1.275.","1","1","0","1","3","2","0","1","0","0","1","1","0","0","0"
"K08592..SENP1..sentrin.specific.protease.1..EC.3.4.22.68.","0","0","2","0","1","0","0","0","2","2","1","1","1","0","0"
"K08596..SENP7..sentrin.specific.protease.7..EC.3.4.22.68.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K08600..srtB..sortase.B..EC.3.4.22.71.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K08602..pepF..pepB..oligoendopeptidase.F..EC.3.4.24...","1","2","0","0","0","0","0","0","0","1","0","0","0","0","0"
"K08637..CPA4..carboxypeptidase.A4..EC.3.4.17...","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K08640..E3.4.17.14..zinc.D.Ala.D.Ala.carboxypeptidase..EC.3.4.17.14.","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0"
"K08641..vanX..zinc.D.Ala.D.Ala.dipeptidase..EC.3.4.13.22.","1","4","0","0","2","0","0","0","0","0","0","0","0","0","0"
"K08643..zmpB..zinc.metalloprotease.ZmpB..EC.3.4.24...","6","9","0","0","3","0","0","0","0","0","0","0","0","0","0"
"K08651..E3.4.21.66..thermitase..EC.3.4.21.66.","1","0","1","0","0","0","0","0","0","1","3","1","2","3","0"
"K08652..C5AP..scpA..scpB..C5a.peptidase..EC.3.4.21.110.","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0"
"K08659..pepDA..pepDB..dipeptidase..EC.3.4.....","4","7","1","1","1","0","0","0","0","0","0","0","0","0","0"
"K08675..PRSS15..PIM1..ATP.dependent.Lon.protease..EC.3.4.21.53.","3","2","1","7","4","7","6","6","0","4","4","1","7","5","5"
"K08676..tri..tricorn.protease..EC.3.4.21...","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"K08677..K08677..kumamolisin","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0"
"K08678..UXS1..uxs..UDP.glucuronate.decarboxylase..EC.4.1.1.35.","11","11"," 4"," 2"," 7"," 0"," 2"," 2"," 7"," 7"," 3"," 6"," 4"," 3"," 6"
"K08679..GAE..cap1J..UDP.glucuronate.4.epimerase..EC.5.1.3.6.","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K08680..menH..2.succinyl.6.hydroxy.2.4.cyclohexadiene.1.carboxylate.synthase..EC.4.2.99.20.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K08681..pdxT..pdx2..pyridoxal.5..phosphate.synthase.pdxT.subunit..EC.4.3.3.6.","1","4","0","5","0","0","0","0","0","0","0","0","0","0","0"
"K08683..HSD17B10..3.hydroxyacyl.CoA.dehydrogenase...3.hydroxy.2.methylbutyryl.CoA.dehydrogenase..EC.1.1.1.35.1.1.1.178.","0","1","0","0","1","1","0","0","3","0","0","2","1","0","0"
"K08692..mtkB..malate.CoA.ligase.subunit.alpha..EC.6.2.1.9.","1","0","0","0","0","0","1","1","0","0","0","0","0","0","1"
"K08712..ABCG2.SNQ2..ATP.binding.cassette..subfamily.G..WHITE...member.2..SNQ2","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0"
"K08714..VGSC..voltage.gated.sodium.channel","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"K08722..yfbR..5..deoxynucleotidase..EC.3.1.3.89.","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K08724..pbpB..penicillin.binding.protein.2B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K08730..PTDSS2..phosphatidylserine.synthase.2..EC.2.7.8.29.","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"K08734..MLH1..DNA.mismatch.repair.protein.MLH1","0","0","0","1","1","1","1","3","1","1","0","0","2","0","0"
"K08735..MSH2..DNA.mismatch.repair.protein.MSH2","3","4","3","4","2","4","2","3","3","7","5","4","2","3","1"
"K08736..MSH3..DNA.mismatch.repair.protein.MSH3","1","0","1","0","0","1","1","0","0","0","1","0","1","0","1"
"K08737..MSH6..DNA.mismatch.repair.protein.MSH6","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"K08738..CYC..cytochrome.c","1","1","3","2","2","2","0","1","3","1","2","3","2","4","0"
"K08739..MLH3..DNA.mismatch.repair.protein.MLH3","0","0","0","0","0","0","0","2","1","0","0","0","1","0","1"
"K08740..MSH4..DNA.mismatch.repair.protein.MSH4","0","0","0","0","0","0","2","0","1","0","0","1","0","1","1"
"K08741..MSH5..DNA.mismatch.repair.protein.MSH5","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"K08744..CRLS..cardiolipin.synthase..CMP.forming...EC.2.7.8.41.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K08762..DBI..ACBP..diazepam.binding.inhibitor..GABA.receptor.modulator..acyl.CoA.binding.protein.","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"K08764..SCP2..SCPX..sterol.carrier.protein.2..EC.2.3.1.176.","1","2","5","1","1","3","1","1","3","2","5","0","5","1","5"
