"sample","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15"
"K06991..K06991..uncharacterized.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K06993..K06993..ribonuclease.H.related.protein","0","0","1","2","4","0","0","0","3","2","0","0","0","4","0"
"K06994..K06994..putative.drug.exporter.of.the.RND.superfamily","1","0","1","0","0","0","0","0","4","2","0","1","0","2","0"
"K06995..K06995..uncharacterized.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K06997..yggS..PROSC..PLP.dependent.protein","24"," 8","23","27","29","16","11","13","87","77","39","44","33","35","18"
"K06999..K06999..phospholipase.carboxylesterase","16"," 6","14","18","26","24","20","14","65","50","36","33","25","25","28"
"K07000..K07000..uncharacterized.protein","0","1","0","1","0","1","0","0","4","1","2","2","1","0","0"
"K07001..K07001..NTE.family.protein"," 6"," 1"," 4"," 1"," 4"," 3"," 0"," 3"," 8"," 4"," 6"," 7"," 7","10"," 2"
"K07002..K07002..uncharacterized.protein"," 1"," 2"," 2"," 1"," 7"," 2"," 2"," 0","19","16","12"," 9"," 7","10"," 5"
"K07003..K07003..uncharacterized.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07004..K07004..uncharacterized.protein","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"K07005..K07005..uncharacterized.protein","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"K07006..K07006..uncharacterized.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07009..gatD..lipid.II.isoglutaminyl.synthase..glutamine.hydrolysing...EC.6.3.5.13.","0","0","1","0","1","0","0","4","0","1","0","0","1","0","0"
"K07010..K07010..putative.glutamine.amidotransferase","3","0","2","1","0","1","5","2","8","8","2","4","4","6","1"
"K07012..cas3..CRISPR.associated.endonuclease.helicase.Cas3..EC.3.1.....3.6.4...","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07015..K07015..uncharacterized.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07016..csm1..cas10..CRISPR.associated.protein.Csm1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07017..K07017..uncharacterized.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07018..K07018..uncharacterized.protein","0","0","2","0","0","3","1","0","1","2","6","3","2","1","1"
"K07019..K07019..uncharacterized.protein","12"," 3"," 8","13","15","10","18","12","50","48","30","34","15","22"," 9"
"K07020..K07020..uncharacterized.protein","0","0","0","0","1","1","2","0","1","0","1","0","1","0","0"
"K07023..K07023..putative.hydrolases.of.HD.superfamily","0","0","2","0","3","0","1","0","4","0","1","2","1","0","0"
"K07025..K07025..putative.hydrolase.of.the.HAD.superfamily","1","0","0","2","1","1","1","0","3","4","3","0","1","0","1"
"K07027..K07027..glycosyltransferase.2.family.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07028..K07028..uncharacterized.protein","2","0","0","0","2","2","0","0","3","2","1","2","2","1","0"
"K07029..dagK..diacylglycerol.kinase..ATP...EC.2.7.1.107.","12"," 6"," 8","12","18"," 8","12","13","46","59","33","47","27","34","24"
"K07030..K07030..uncharacterized.protein","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"K07032..K07032..uncharacterized.protein","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"K07033..K07033..uncharacterized.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07034..K07034..uncharacterized.protein","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0"
"K07035..K07035..uncharacterized.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07037..pgpH..cyclic.di.AMP.phosphodiesterase.PgpH..EC.3.1.4...","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07038..K07038..inner.membrane.protein","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"K07039..K07039..uncharacterized.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07040..K07040..uncharacterized.protein","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0"
"K07041..K07041..uncharacterized.protein","0","0","0","0","0","0","0","0","0","3","1","0","0","1","0"
"K07042..ybeY..yqfG..probable.rRNA.maturation.factor","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"K07043..upp..UTP.pyrophosphatase..EC.3.6.1...","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07044..K07044..uncharacterized.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07045..K07045..uncharacterized.protein","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"K07046..K07046..L.fuconolactonase..EC.3.1.1...","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07048..PTER..php..phosphotriesterase.related.protein","0","0","1","1","0","0","1","0","1","2","1","0","2","0","1"
"K07050..AARSD1..ALAX..misacylated.tRNA.Ala..deacylase..EC.3.1.1..."," 4"," 1"," 3"," 1"," 3"," 1"," 1"," 4","10"," 7"," 7","10"," 6"," 4"," 7"
"K07051..K07051..uncharacterized.protein","0","0","0","0","0","0","0","0","2","2","1","0","0","0","2"
"K07052..K07052..uncharacterized.protein","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0"
"K07053..E3.1.3.97..3..5..nucleoside.bisphosphate.phosphatase..EC.3.1.3.97.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"K07054..K07054..uncharacterized.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07055..TRM12..TYW2..tRNA.wybutosine.synthesizing.protein.2..EC.2.5.1.114.","0","0","0","0","1","1","0","1","6","1","2","1","1","5","1"
"K07056..rsmI..16S.rRNA..cytidine1402.2..O..methyltransferase..EC.2.1.1.198.","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"K07058..K07058..membrane.protein","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"K07059..K07059..uncharacterized.protein","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"K07060..nob1..endoribonuclease.Nob1..EC.3.1.....","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07064..K07064..uncharacterized.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07067..disA..diadenylate.cyclase..EC.2.7.7.85.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07068..K07068..uncharacterized.protein","0","0","0","0","1","0","0","0","2","1","3","0","0","0","0"
"K07071..K07071..uncharacterized.protein","31"," 8","15","17","35","17","30","19","70","43","49","52","22","44","33"
"K07076..K07076..uncharacterized.protein","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"K07078..K07078..uncharacterized.protein","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0"
"K07080..K07080..uncharacterized.protein","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0"
"K07082..K07082..UPF0755.protein","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
"K07084..yuiF..putative.amino.acid.transporter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07085..K07085..putative.transport.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07088..","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07089..K07089..uncharacterized.protein","0","0","0","0","3","0","0","0","5","5","2","2","1","3","2"
"K07090..K07090..uncharacterized.protein","0","1","1","1","4","0","1","1","4","0","5","4","2","3","0"
"K07091..lptF..lipopolysaccharide.export.system.permease.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07093..K07093..uncharacterized.protein","0","0","0","1","0","0","0","0","1","1","1","0","0","0","0"
"K07094..pcrB..putative.glycerol.1.phosphate.prenyltransferase..EC.2.5.1...","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07095..K07095..uncharacterized.protein","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"K07098..K07098..uncharacterized.protein"," 0"," 1"," 2"," 4"," 8"," 5"," 9"," 2","24","20","16","16"," 8","12","14"
"K07099..K07099..uncharacterized.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07100..K07100..putative.phosphoribosyl.transferase","0","0","0","0","1","1","0","0","1","4","0","0","0","0","0"
"K07101..K07101..uncharacterized.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07102..amgK..N.acetylmuramate.1.kinase..EC.2.7.1.221.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07104..catE..catechol.2.3.dioxygenase..EC.1.13.11.2.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07105..K07105..uncharacterized.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07106..murQ..N.acetylmuramic.acid.6.phosphate.etherase..EC.4.2.1.126.","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"K07107..ybgC..acyl.CoA.thioester.hydrolase..EC.3.1.2...","0","0","0","1","1","0","1","1","0","0","0","0","0","0","0"
"K07112..K07112..uncharacterized.protein","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"K07114..yfbK..Ca.activated.chloride.channel.homolog","33","10","17","15","21"," 3"," 4"," 6","11","17"," 7","12","30"," 8"," 9"
"K07115..rlmJ..23S.rRNA..adenine2030.N6..methyltransferase..EC.2.1.1.266.","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"K07116..pvdQ..quiP..acyl.homoserine.lactone.acylase..EC.3.5.1.97.","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0"
"K07117..K07117..uncharacterized.protein"," 43"," 13"," 28"," 23"," 39"," 26"," 42"," 15","108"," 91"," 74","101"," 36"," 61"," 45"
"K07118..K07118..uncharacterized.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07120..K07120..uncharacterized.protein","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0"
"K07124..K07124..uncharacterized.protein","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0"
"K07126..K07126..uncharacterized.protein"," 7"," 0"," 3"," 1"," 5"," 4"," 4"," 8","19"," 9","13","14"," 6"," 9"," 5"
"K07127..uraH..pucM..hiuH..5.hydroxyisourate.hydrolase..EC.3.5.2.17.","12"," 3"," 7"," 5"," 3"," 2"," 4"," 2","15"," 5"," 6"," 5","10"," 1"," 2"
"K07130..kynB..arylformamidase..EC.3.5.1.9.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07132..MuB..ATP.dependent.target.DNA.activator","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07133..K07133..uncharacterized.protein","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0"
"K07137..K07137..uncharacterized.protein","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"K07138..K07138..uncharacterized.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07139..K07139..uncharacterized.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07140..K07140..uncharacterized.protein","32"," 9","37","30","48","25","39","31","92","89","88","70","40","70","51"
"K07141..mocA..molybdenum.cofactor.cytidylyltransferase..EC.2.7.7.76.","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"K07145..isdG..isdI..heme.oxygenase..staphylobilin.producing...EC.1.14.99.48.","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"K07146..K07146..UPF0176.protein"," 7"," 0"," 0"," 5"," 3"," 3"," 2"," 1","13"," 7"," 4"," 5"," 4"," 5"," 1"
"K07147..msrP..methionine.sulfoxide.reductase.catalytic.subunit..EC.1.8.....","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07148..K07148..uncharacterized.protein","0","0","1","0","0","0","0","1","1","0","1","1","1","0","0"
"K07150..K07150..uncharacterized.protein","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"K07151..STT3..dolichyl.diphosphooligosaccharide...protein.glycosyltransferase..EC.2.4.99.18."," 974"," 155"," 406"," 665"," 934"," 431"," 847"," 540","2437","2019","1235","1969","1034","1309","1006"
"K07152..SCO1..protein.SCO1","20"," 7","10","19","24","21","14","16","75","57","39","29","26","31","22"
"K07153..hflD..high.frequency.lysogenization.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07154..hipA..serine.threonine.protein.kinase.HipA..EC.2.7.11.1.","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0"
"K07156..copC..pcoC..copper.resistance.protein.C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"K07157..K07157..uncharacterized.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07160..pxpA..5.oxoprolinase..ATP.hydrolysing..subunit.A..EC.3.5.2.9.","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"K07161..K07161..uncharacterized.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07164..K07164..uncharacterized.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07165..fecR..transmembrane.sensor","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"K07166..K07166..ACT.domain.containing.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07171..mazF..ndoA..chpA..mRNA.interferase.MazF..EC.3.1.....","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07173..luxS..S.ribosylhomocysteine.lyase..EC.4.4.1.21.","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07177..K07177..Lon.like.protease","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0"
"K07178..RIOK1..RIO.kinase.1..EC.2.7.11.1."," 41","  8"," 30"," 31"," 56"," 18"," 33"," 25","108"," 96"," 54"," 86"," 43"," 53"," 40"
"K07179..RIOK2..RIO.kinase.2..EC.2.7.11.1.","31"," 9","11","21","24","15","20","21","81","66","33","35","28","31","24"
"K07180..prkA..serine.protein.kinase","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"K07190..PHKA_B..phosphorylase.kinase.alpha.beta.subunit"," 48"," 17"," 30"," 39"," 65"," 32"," 40"," 24","127","108"," 99"," 97"," 45"," 57"," 61"
"K07192..FLOT..flotillin","42","14","25","22","46","26","28","20","98","87","55","42","43","41","33"
"K07198..PRKAA..AMPK..5..AMP.activated.protein.kinase..catalytic.alpha.subunit..EC.2.7.11.11.","7","1","1","3","3","2","0","2","8","2","4","1","3","1","1"
"K07203..MTOR..FRAP..TOR..serine.threonine.protein.kinase.mTOR..EC.2.7.11.1.","389"," 91","205","263","353","180","291","211","813","756","515","567","428","416","312"
"K07204..RAPTOR..regulatory.associated.protein.of.mTOR","102"," 36"," 53"," 65","103"," 60"," 95"," 61","356","279","215","212","129","183","145"
"K07205..EIF4EBP1..eukaryotic.translation.initiation.factor.4E.binding.protein.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07208..RHEB..Ras.homolog.enriched.in.brain","22"," 2","22","15","23","17","12","14","80","68","24","48","22","34","33"
"K07213..ATOX1..ATX1..copZ..golB..copper.chaperone","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07214..fes..iron.III..enterobactin.esterase..EC.3.1.1.108.","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"K07217..K07217..Mn.containing.catalase","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"K07220..K07220..uncharacterized.protein","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"K07221..oprO_P..phosphate.selective.porin.OprO.and.OprP","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07222..K07222..putative.flavoprotein.involved.in.K..transport","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0"
"K07223..yfeX..porphyrinogen.peroxidase..EC.1.11.1...","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07232..CHAC..chaC..glutathione.specific.gamma.glutamylcyclotransferase..EC.4.3.2.7."," 4"," 5"," 3"," 1"," 4"," 1"," 4"," 7","10","21","13","11"," 6","10"," 6"
"K07233..pcoB..copB..copper.resistance.protein.B","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0"
"K07238..TC.ZIP..zupT..ZRT3..ZIP2..zinc.transporter..ZIP.family","30"," 6"," 6","16","24","10","12","16","54","37","35","42","25","25","19"
"K07240..chrA..chromate.transporter","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"K07241..hoxN..nixA..nickel.cobalt.transporter..NiCoT..family.protein","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0"
"K07243..FTR..FTH1..efeU..high.affinity.iron.transporter","2","0","1","3","2","0","2","0","3","7","4","3","1","0","2"
"K07245..pcoD..copper.resistance.protein.D","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0"
"K07246..ttuC..dmlA..tartrate.dehydrogenase.decarboxylase...D.malate.dehydrogenase..EC.1.1.1.93.4.1.1.73.1.1.1.83."," 4"," 2"," 7"," 9","11"," 3"," 7","10","20","16","12"," 9","12"," 4"," 9"
"K07248..aldA..lactaldehyde.dehydrogenase...glycolaldehyde.dehydrogenase..EC.1.2.1.22.1.2.1.21."," 4"," 2"," 6"," 0"," 4"," 2"," 3"," 2","12"," 6"," 6"," 2"," 2"," 1"," 2"
"K07249..ALDH1A..retinal.dehydrogenase..EC.1.2.1.36.","2","2","0","0","2","1","0","4","6","6","2","5","3","1","2"
"K07250..gabT..4.aminobutyrate.aminotransferase....S..3.amino.2.methylpropionate.transaminase...5.aminovalerate.transaminase..EC.2.6.1.19.2.6.1.22.2.6.1.48."," 4"," 2","10"," 9","12"," 8","11"," 5","32","29","28","24","14","16"," 7"
"K07251..thiK..thiamine.kinase..EC.2.7.1.89.","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0"
"K07252..DOLPP1..dolichyldiphosphatase..EC.3.6.1.43."," 1"," 0"," 0"," 0"," 1"," 1"," 1"," 2"," 4","10"," 2"," 3"," 1"," 1"," 0"
"K07258..dacC..dacA..dacD..serine.type.D.Ala.D.Ala.carboxypeptidase..penicillin.binding.protein.5.6...EC.3.4.16.4.","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0"
"K07259..dacB..serine.type.D.Ala.D.Ala.carboxypeptidase.endopeptidase..penicillin.binding.protein.4...EC.3.4.16.4.3.4.21...","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"K07260..vanY..zinc.D.Ala.D.Ala.carboxypeptidase..EC.3.4.17.14.","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"K07262..pbpG..serine.type.D.Ala.D.Ala.endopeptidase..penicillin.binding.protein.7...EC.3.4.21...","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"K07263..pqqL..zinc.protease..EC.3.4.24..."," 4"," 2"," 2"," 4"," 5"," 5"," 5"," 7"," 6","18"," 6"," 7"," 2"," 9"," 3"
"K07266..kpsC..lipA..capsular.polysaccharide.export.protein","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"K07270..K07270..glycosyl.transferase..family.25"," 2"," 0"," 2"," 0"," 6"," 0"," 3"," 0"," 3"," 8"," 5","11"," 2"," 7"," 0"
"K07271..licD..lipopolysaccharide.cholinephosphotransferase..EC.2.7.8...","0","0","0","2","3","0","0","1","3","5","1","2","1","0","1"
"K07273..acm..lysozyme","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"K07274..mipA..ompV..MipA.family.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"K07277..SAM50..TOB55..bamA..outer.membrane.protein.insertion.porin.family","6","0","0","2","4","2","3","4","8","4","2","4","3","3","2"
"K07283..ydiY..putative.salt.induced.outer.membrane.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07284..srtA..sortase.A..EC.3.4.22.70.","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0"
"K07286..yajG..uncharacterized.lipoprotein","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"K07289..asmA..AsmA.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07290..yhjG..AsmA.family.protein","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"K07297..ADIPOR..adiponectin.receptor","104"," 18"," 76"," 55","100"," 53"," 82"," 65","238","173","180","191","106","125","110"
"K07299..SLC2A1..GLUT1..MFS.transporter..SP.family..solute.carrier.family.2..facilitated.glucose.transporter...member.1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"K07300..chaA..CAX..Ca2..H..antiporter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07301..yrbG..cation.H..antiporter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07302..iorA..isoquinoline.1.oxidoreductase.subunit.alpha..EC.1.3.99.16."," 14","  4"," 22"," 12"," 25"," 35"," 34"," 29","134"," 69"," 86"," 58"," 22"," 45"," 47"
"K07303..iorB..isoquinoline.1.oxidoreductase.subunit.beta..EC.1.3.99.16.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"K07304..msrA..peptide.methionine..S..S.oxide.reductase..EC.1.8.4.11."," 61"," 23"," 69"," 48"," 97"," 50"," 54"," 50","154","118","101"," 95"," 66"," 68"," 62"
"K07305..msrB..peptide.methionine..R..S.oxide.reductase..EC.1.8.4.12."," 99"," 23"," 52"," 66","122"," 71","127"," 90","444","347","204","246","117","180","138"
"K07306..dmsA..anaerobic.dimethyl.sulfoxide.reductase.subunit.A..EC.1.8.5.3.","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"K07307..dmsB..anaerobic.dimethyl.sulfoxide.reductase.subunit.B","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"K07309..ynfE..Tat.targeted.selenate.reductase.subunit.YnfE..EC.1.97.1.9.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07313..pphA..serine.threonine.protein.phosphatase.1..EC.3.1.3.16.","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"K07315..rsbU_P..phosphoserine.phosphatase.RsbU.P..EC.3.1.3.3.","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0"
"K07316..mod..adenine.specific.DNA.methyltransferase..EC.2.1.1.72.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07317..K07317..adenine.specific.DNA.methyltransferase..EC.2.1.1.72.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07322..ytfE..scdA..regulator.of.cell.morphogenesis.and.NO.signaling","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07323..mlaC..phospholipid.transport.system.substrate.binding.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07326..fhaC..hemolysin.activation.secretion.protein","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0"
"K07332..flaI..archaeal.flagellar.protein.FlaI","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"K07334..higB.1..toxin.HigB.1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"K07335..bmpA..bmpB..tmpC..basic.membrane.protein.A.and.related.proteins","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07336..K07336..PKHD.type.hydroxylase..EC.1.14.11...","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07340..ybbJ..inner.membrane.protein","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"K07341..doc..death.on.curing.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07342..SEC61G..SSS1..secE..protein.transport.protein.SEC61.subunit.gamma.and.related.proteins"," 77"," 15"," 26"," 40"," 42"," 19"," 40"," 29","107"," 66"," 73"," 77"," 51"," 48"," 43"
"K07347..fimD..fimC..mrkC..htrE..cssD..outer.membrane.usher.protein","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"K07358..fimE..type.1.fimbriae.regulatory.protein.FimE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07359..CAMKK2..calcium.calmodulin.dependent.protein.kinase.kinase.2..EC.2.7.11.17.","18"," 4"," 8","19","19"," 9","15","10","71","56","37","30","22","32","21"
"K07374..TUBA..tubulin.alpha","11266"," 2916"," 6515"," 8372","10558"," 5622"," 8296"," 7806","23103","20594","11915","13500","11809","10954"," 7385"
"K07375..TUBB..tubulin.beta"," 5857"," 1425"," 2833"," 4172"," 5269"," 2837"," 4325"," 3925","13312","11833"," 6675"," 7808"," 6743"," 6032"," 4168"
"K07386..pepO..putative.endopeptidase..EC.3.4.24..."," 755"," 163"," 523"," 517"," 790"," 499"," 712"," 489","2054","1951","1367","1932"," 742","1409"," 847"
"K07387..K07387..metalloprotease..EC.3.4.24...","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"K07390..grxD..GLRX5..monothiol.glutaredoxin","106"," 22"," 75"," 66"," 81"," 54"," 77"," 73","196","173","121","127"," 98","103"," 80"
"K07391..comM..magnesium.chelatase.family.protein","0","0","1","0","1","0","1","0","1","0","0","0","0","0","0"
"K07393..ECM4..yqjG..glutathionyl.hydroquinone.reductase..EC.1.8.5.7.","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"K07397..yhfA..putative.redox.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07399..resB..ccs1..cytochrome.c.biogenesis.protein","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"K07402..xdhC..xanthine.dehydrogenase.accessory.factor","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07403..nfeD..membrane.bound.serine.protease..ClpP.class.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07404..pgl..6.phosphogluconolactonase..EC.3.1.1.31.","1","0","0","1","1","0","0","1","2","0","0","0","0","0","0"
"K07405..E3.2.1.1A..alpha.amylase..EC.3.2.1.1.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07407..E3.2.1.22B..galA..rafA..alpha.galactosidase..EC.3.2.1.22.","117"," 21"," 65"," 62"," 89"," 50"," 65"," 52","213","191","165","154"," 91","122","111"
"K07408..CYP1A1..cytochrome.P450.family.1.subfamily.A1..EC.1.14.14.1.","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"K07410..CYP1B1..cytochrome.P450.family.1.subfamily.B1..EC.1.14.14.1.","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"K07419..CYP2R1..vitamin.D.25.hydroxylase..EC.1.14.14.24."," 1"," 1"," 2"," 4"," 5"," 3"," 3","19","14"," 4"," 3"," 7"," 1"," 0"," 1"
"K07422..CYP2U1..cytochrome.P450.family.2.subfamily.U1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07424..CYP3A..cytochrome.P450.family.3.subfamily.A..EC.1.14.14.1.","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"K07440..CYP46A1..cholesterol.24.hydroxylase..EC.1.14.14.25."," 6"," 2"," 7"," 5"," 3"," 1"," 2"," 3"," 8","11"," 8"," 6"," 2"," 7"," 3"
"K07441..ALG14..beta.1.4.N.acetylglucosaminyltransferase..EC.2.4.1.141.","0","0","0","2","3","3","2","2","8","4","4","4","2","7","2"
"K07442..TRM61..GCD14..tRNA..adenine57.N1.adenine58.N1..methyltransferase.catalytic.subunit..EC.2.1.1.219.2.1.1.220."," 5"," 4"," 0"," 3"," 2"," 0"," 7"," 1","10","10"," 3"," 8"," 5"," 2"," 1"
"K07443..ybaZ..methylated.DNA.protein.cysteine.methyltransferase.related.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07444..ypsC..putative.N6.adenine.specific.DNA.methylase..EC.2.1.1...","0","0","0","0","0","0","1","0","0","1","3","1","0","0","0"
